user_id,order_id,order_date,category,amount,status
34753,176036,2025-12-28 01:00:00,Clothing,140967.5,completed
37308,151081,2026-03-05 19:00:00,Clothing,81504.95,unknown
17870,165765,2025-11-25 08:00:00,Beauty,104537.81,completed
32472,122451,2025-04-30 02:00:00,Books,86803.59,unknown
12247,109317,2025-06-30 14:00:00,Beauty,59000.89,pending
25560,177632,2026-02-19 16:00:00,Home,13548.58,cancelled
20566,182882,2025-12-15 16:00:00,Clothing,62675.92,completed
17893,196697,2026-05-26 10:00:00,Electronics,19909.74,completed
18319,189619,2026-03-25 11:00:00,Home,147792.66,cancelled
741,190671,2025-11-13 09:00:00,Beauty,97946.72,unknown
6726,151775,2025-02-05 11:00:00,Sports,96642.52,completed
4542,127086,2025-12-06 15:00:00,Beauty,108619.78,completed
10722,207119,2026-04-12 02:00:00,Clothing,72987.91,returned
2074,142984,2026-02-01 07:00:00,Home,131211.4,pending
1278,216895,2025-11-30 10:00:00,Sports,46532.8,cancelled
38086,165646,2026-06-01 00:00:00,Books,104289.01,completed
9288,196015,2026-02-16 19:00:00,Sports,123723.49,unknown
32811,139254,2026-03-08 11:00:00,Books,103958.03,completed
7323,158906,2026-08-30 08:00:00,Books,53639.41,completed
28012,148422,2025-10-09 11:00:00,Books,3567.17,returned
2433,151643,2026-01-27 16:00:00,Books,67452.32,pending
20364,114123,2025-06-01 00:00:00,Books,3721.1,completed
2836,149518,2026-01-26 09:00:00,Electronics,32872.81,returned
9991,198633,2026-01-31 08:00:00,Clothing,134441.12,completed
30693,200105,2025-12-28 19:00:00,Clothing,109683.81,completed
30297,192774,2025-12-21 10:00:00,Beauty,140911.89,completed
37426,211761,2025-12-19 03:00:00,Sports,136183.33,cancelled
38789,164509,2025-04-01 16:00:00,Home,127319.52,completed
37625,191454,2025-08-04 09:00:00,Home,62735.21,pending
9366,165567,2026-03-24 07:00:00,Clothing,131140.91,cancelled
30697,155043,2025-08-04 10:00:00,Clothing,118609.6,completed
17295,135393,2025-07-01 06:00:00,Beauty,104543.88,returned
12490,199759,2025-03-23 05:00:00,Sports,65687.91,completed
19512,191324,2026-02-17 10:00:00,Clothing,25356.83,pending
8605,116281,2025-05-13 19:00:00,Beauty,43022.68,unknown
27448,161563,2026-03-02 00:00:00,Clothing,46892.34,completed
28617,179297,2026-06-16 20:00:00,Beauty,132364.54,returned
39080,194033,2026-06-16 03:00:00,Home,59699.33,completed
6520,185010,2025-10-06 08:00:00,Electronics,38327.07,completed
38707,180317,2026-06-25 21:00:00,Sports,8537.79,cancelled
14489,214093,2026-03-26 08:00:00,Books,81982.21,returned
9104,215324,2026-05-25 08:00:00,Beauty,97232.93,completed
13778,216009,2025-11-20 20:00:00,Beauty,30646.87,completed
19336,220575,2026-03-07 01:00:00,Books,134196.29,returned
19735,207931,2026-01-26 21:00:00,Home,12056.49,completed
5413,200154,2025-07-02 11:00:00,Sports,85223.38,completed
988,182910,2025-07-10 11:00:00,Books,35932.24,cancelled
13846,219164,2025-12-13 08:00:00,Electronics,114511.78,completed
24509,149380,2026-03-27 12:00:00,Sports,79063.21,completed
26617,170913,2026-07-06 07:00:00,Beauty,103556.77,pending
18146,196761,2025-07-22 12:00:00,Books,67685.53,returned
18260,162058,2026-04-16 06:00:00,Electronics,123861.05,cancelled
10731,209659,2026-07-26 21:00:00,Clothing,111314.14,completed
37368,208144,2026-01-08 08:00:00,Clothing,4564.25,pending
30551,112299,2026-04-10 21:00:00,Electronics,39553.42,completed
16678,120770,2026-03-02 16:00:00,Beauty,113164.9,completed
1431,128515,2025-01-15 06:00:00,Home,84175.72,cancelled
14460,220576,2025-11-07 03:00:00,Books,22847.53,completed
5361,217327,2026-06-06 05:00:00,Books,59842.76,returned
14149,189658,2025-10-16 22:00:00,Sports,104197.98,unknown
38680,162106,2026-03-04 13:00:00,Home,16066.58,cancelled
2948,204809,2025-11-22 22:00:00,Electronics,50009.64,completed
28811,137021,2026-05-16 14:00:00,Home,6983.3,completed
37726,202852,2025-11-19 02:00:00,Sports,29318.96,returned
27826,181568,2026-06-16 12:00:00,Sports,122124.93,returned
7103,110430,2026-05-01 17:00:00,Clothing,66634.62,unknown
3723,175136,2025-12-23 21:00:00,Sports,22776.89,returned
28610,138455,2026-04-06 10:00:00,Beauty,83910.29,completed
27451,140319,2025-06-30 15:00:00,Clothing,108371.27,unknown
23185,182396,2025-12-18 03:00:00,Electronics,97286.98,completed
17242,220577,2025-10-04 02:00:00,Books,100861.65,unknown
25252,154306,2025-06-23 13:00:00,Books,112974.79,completed
2807,132486,2025-10-07 10:00:00,Books,48906.31,unknown
23901,152271,2026-01-06 08:00:00,Clothing,57366.07,completed
19431,109041,2025-06-19 15:00:00,Books,122119.16,pending
9907,178619,2026-04-13 01:00:00,Sports,53890.76,unknown
29322,135644,2026-03-17 11:00:00,Books,137173.87,completed
30790,181524,2025-10-17 17:00:00,Clothing,45911.44,completed
15630,107180,2026-04-17 18:00:00,Home,69613.03,unknown
15745,118026,2025-04-01 20:00:00,Beauty,124820.43,completed
5237,106685,2026-07-22 10:00:00,Home,50828.7,completed
22813,139222,2026-02-28 13:00:00,Beauty,149071.67,cancelled
21294,187283,2025-05-18 15:00:00,Sports,86146.62,pending
26406,200234,2025-03-04 15:00:00,Clothing,9777.3,pending
27867,111666,2025-03-14 23:00:00,Books,96551.73,unknown
6407,132399,2026-01-06 13:00:00,Beauty,110523.07,cancelled
7037,217885,2026-02-13 12:00:00,Home,100527.19,completed
2840,206105,2026-01-01 12:00:00,Clothing,18092.18,unknown
15111,105778,2025-09-16 22:00:00,Clothing,74399.66,completed
8043,205824,2025-07-17 19:00:00,Books,51129.31,completed
11357,150363,2025-03-23 13:00:00,Clothing,109528.9,pending
5631,170875,2026-05-03 23:00:00,Clothing,149540.85,completed
5396,104366,2025-07-31 20:00:00,Books,84259.82,cancelled
21638,179714,2026-04-05 14:00:00,Books,1714.37,returned
5656,192378,2025-12-21 22:00:00,Sports,92005.34,completed
19658,117919,2025-02-21 00:00:00,Clothing,116089.74,returned
22394,149625,2025-09-03 14:00:00,Books,140417.47,cancelled
18417,132392,2025-12-01 08:00:00,Clothing,102319.35,completed
35427,138591,2025-09-26 18:00:00,Books,127642.03,completed
14071,206351,2025-09-11 13:00:00,Beauty,92035.51,unknown
33597,220578,2026-03-22 11:00:00,Sports,44648.21,completed
24581,217478,2026-03-24 11:00:00,Books,106650.94,completed
3718,167866,2025-03-07 15:00:00,Electronics,138808.8,pending
31279,118073,2025-11-25 21:00:00,Home,68648.22,completed
21069,218348,2025-12-04 12:00:00,Books,50016.0,completed
39946,104425,2025-08-12 09:00:00,Electronics,18247.85,completed
9591,115125,2026-08-22 01:00:00,Home,90483.25,cancelled
25920,133323,2025-09-01 08:00:00,Clothing,9199.37,completed
9604,127261,2026-05-21 03:00:00,Beauty,73490.05,completed
20739,117339,2026-05-29 13:00:00,Sports,41932.07,unknown
28590,126820,2025-09-16 12:00:00,Sports,39986.01,cancelled
13528,201645,2025-09-11 23:00:00,Sports,87732.45,returned
32443,155235,2025-08-01 06:00:00,Clothing,11139.65,returned
2660,202498,2025-06-17 01:00:00,Home,124268.85,completed
39331,218307,2025-04-12 14:00:00,Clothing,42264.3,unknown
34005,125163,2025-04-23 09:00:00,Home,138127.65,pending
15977,107854,2026-05-31 06:00:00,Home,64780.11,completed
21876,167410,2025-11-30 21:00:00,Electronics,53820.47,completed
32181,158367,2026-06-15 18:00:00,Sports,75883.55,pending
8585,135386,2026-07-06 19:00:00,Electronics,22519.94,completed
21053,170876,2025-04-04 15:00:00,Sports,113835.0,completed
37558,215770,2025-05-24 20:00:00,Home,132228.98,cancelled
5659,214531,2026-05-15 01:00:00,Beauty,58156.57,completed
19556,193771,2025-06-03 00:00:00,Electronics,59022.52,cancelled
19424,116144,2026-06-29 12:00:00,Sports,130521.12,unknown
18507,159622,2025-11-10 11:00:00,Home,44167.17,returned
32919,173814,2026-06-27 14:00:00,Beauty,34384.53,completed
36232,178778,2025-09-20 14:00:00,Clothing,54265.19,pending
10915,121611,2025-10-02 11:00:00,Books,80113.39,completed
18561,186444,2025-10-21 14:00:00,Beauty,70872.17,returned
12669,123680,2025-07-10 14:00:00,Clothing,148886.07,cancelled
14956,164748,2025-11-03 03:00:00,Beauty,74756.57,completed
18083,163881,2026-05-11 09:00:00,Electronics,105496.33,pending
11605,142926,2026-03-02 04:00:00,Books,34652.94,unknown
39376,191405,2026-01-04 23:00:00,Home,69811.2,completed
33254,104182,2025-07-06 20:00:00,Electronics,132666.34,completed
400,102751,2025-12-09 05:00:00,Home,116641.18,completed
16156,171131,2025-12-17 01:00:00,Sports,27174.23,completed
5445,178818,2025-11-24 08:00:00,Electronics,70058.15,completed
34493,175282,2025-12-07 12:00:00,Home,64695.1,completed
13805,128532,2026-04-25 04:00:00,Home,122913.8,completed
34583,127623,2025-04-13 04:00:00,Home,19543.24,completed
4310,196578,2026-06-14 02:00:00,Home,88373.66,unknown
5390,179877,2025-06-23 21:00:00,Books,54819.98,cancelled
5820,189061,2025-10-26 08:00:00,Books,39578.28,completed
39511,199182,2025-09-02 05:00:00,Clothing,118259.28,returned
3199,119267,2026-07-14 11:00:00,Beauty,61658.43,completed
537,143170,2025-03-05 18:00:00,Books,100809.2,completed
6656,119365,2025-08-19 06:00:00,Beauty,103772.23,cancelled
17701,131668,2025-08-20 11:00:00,Sports,40971.48,completed
32659,161761,2026-01-11 18:00:00,Clothing,47010.57,completed
36561,170919,2025-05-25 07:00:00,Sports,146108.15,cancelled
4874,100714,2026-05-13 21:00:00,Electronics,28658.86,cancelled
33867,162915,2025-06-07 06:00:00,Books,40794.46,pending
30221,174270,2025-12-02 07:00:00,Clothing,42924.09,completed
25018,145748,2025-04-24 02:00:00,Electronics,36020.91,completed
27412,156150,2025-04-09 19:00:00,Clothing,28533.52,returned
20596,147570,2025-04-02 06:00:00,Beauty,36037.0,unknown
11953,148801,2026-06-08 06:00:00,Home,149307.24,pending
2440,116237,2026-02-03 12:00:00,Books,115757.84,completed
14387,144370,2026-04-19 06:00:00,Electronics,78329.77,unknown
31230,195343,2026-05-26 09:00:00,Sports,23575.13,completed
26553,138372,2026-07-31 14:00:00,Beauty,17087.54,completed
15552,165004,2025-09-03 12:00:00,Sports,108536.89,pending
21530,140913,2026-02-21 15:00:00,Sports,121526.78,returned
21093,171103,2026-03-22 19:00:00,Clothing,54786.32,unknown
17391,188995,2026-01-14 23:00:00,Books,35676.38,completed
5558,139986,2026-04-09 00:00:00,Beauty,32671.55,completed
20341,159415,2025-08-14 04:00:00,Home,90074.13,pending
22730,165450,2026-05-21 09:00:00,Clothing,65036.7,completed
39325,217819,2026-06-20 08:00:00,Beauty,120921.9,completed
7864,112731,2025-03-14 21:00:00,Home,130438.08,pending
32671,123573,2025-07-10 15:00:00,Sports,16730.72,cancelled
29963,114638,2026-03-22 09:00:00,Home,48387.31,returned
39127,106299,2025-09-17 14:00:00,Clothing,16269.94,pending
21202,218609,2025-08-15 01:00:00,Books,80780.35,unknown
32258,130795,2026-05-14 05:00:00,Sports,64658.95,pending
23874,166590,2025-04-06 19:00:00,Sports,50020.3,cancelled
12634,106077,2025-08-19 11:00:00,Books,10425.98,completed
26804,132766,2026-03-12 23:00:00,Electronics,19160.41,pending
36847,122744,2025-06-01 20:00:00,Electronics,123994.69,completed
25061,136198,2025-06-23 23:00:00,Clothing,951.67,completed
7533,194764,2025-05-27 13:00:00,Sports,97717.21,completed
15382,211867,2025-05-28 00:00:00,Electronics,12430.15,completed
14521,152401,2025-06-19 14:00:00,Beauty,70191.6,cancelled
19208,219994,2026-03-05 01:00:00,Electronics,113360.83,completed
12531,208699,2025-11-06 16:00:00,Sports,59714.98,completed
29357,193302,2025-05-05 21:00:00,Home,130691.13,completed
33816,113620,2025-08-23 20:00:00,Clothing,124302.42,completed
19182,132537,2025-03-01 11:00:00,Beauty,33341.04,unknown
39254,185791,2025-05-27 05:00:00,Clothing,7492.29,returned
34546,207079,2026-07-28 02:00:00,Beauty,25706.43,returned
37481,167640,2025-11-02 02:00:00,Books,116760.86,completed
36356,141641,2025-10-10 18:00:00,Beauty,92449.07,pending
13024,155897,2025-12-10 11:00:00,Clothing,59791.11,completed
5581,152497,2026-03-05 22:00:00,Clothing,57769.84,unknown
3674,122320,2025-04-08 19:00:00,Clothing,144466.58,returned
15306,159425,2026-02-14 00:00:00,Sports,146768.05,pending
10025,214302,2025-05-28 12:00:00,Electronics,84300.6,unknown
37226,195950,2025-07-22 13:00:00,Books,992.79,pending
671,159501,2025-11-28 23:00:00,Books,133163.71,completed
36709,137472,2025-07-04 22:00:00,Sports,42634.17,returned
39635,100278,2025-08-09 07:00:00,Beauty,74622.46,returned
38841,180118,2025-07-02 08:00:00,Home,44039.42,completed
21537,220579,2025-06-22 02:00:00,Electronics,1473.46,unknown
26321,154422,2025-12-31 20:00:00,Clothing,113440.11,unknown
7705,157850,2026-03-17 18:00:00,Beauty,43496.7,returned
31774,184282,2026-06-30 04:00:00,Books,16013.34,completed
30755,149868,2025-11-07 07:00:00,Home,131859.33,unknown
9042,206475,2025-08-18 07:00:00,Clothing,35278.53,completed
22440,212082,2025-07-12 03:00:00,Beauty,74146.5,pending
2216,122234,2026-01-10 10:00:00,Electronics,32279.81,completed
23833,160253,2026-02-17 05:00:00,Home,54109.35,completed
39025,156244,2026-04-19 17:00:00,Beauty,14177.51,cancelled
21536,188157,2026-06-05 02:00:00,Clothing,93302.74,pending
11419,131071,2026-07-04 04:00:00,Books,76380.19,pending
36681,204843,2025-02-12 06:00:00,Beauty,96690.51,pending
10737,148108,2025-11-30 18:00:00,Clothing,50846.77,completed
5262,177205,2025-02-20 14:00:00,Sports,97879.83,pending
18830,204407,2025-09-13 12:00:00,Home,53316.18,returned
23440,102701,2025-12-16 04:00:00,Sports,42414.82,unknown
22391,141650,2025-04-12 23:00:00,Clothing,1741.97,pending
943,211706,2025-12-23 23:00:00,Books,705674.71,pending
17212,198251,2025-09-25 05:00:00,Books,127108.14,completed
13842,207684,2025-09-19 14:00:00,Electronics,41219.9,completed
16153,166554,2025-12-15 15:00:00,Electronics,78114.75,completed
5746,124046,2025-10-21 08:00:00,Beauty,79903.94,completed
34796,210566,2025-07-06 19:00:00,Beauty,111595.59,pending
2383,205098,2025-03-01 18:00:00,Home,115984.14,completed
33372,122471,2026-01-18 08:00:00,Books,86809.31,completed
35555,162389,2026-05-03 09:00:00,Beauty,78707.43,completed
28466,185490,2026-07-17 08:00:00,Beauty,33932.01,returned
10392,206315,2026-01-15 12:00:00,Electronics,79884.26,returned
26195,179176,2025-04-15 14:00:00,Books,132418.0,returned
11096,123356,2026-06-04 19:00:00,Sports,94364.73,completed
37665,184941,2025-05-26 16:00:00,Clothing,99047.66,unknown
14351,150106,2025-09-15 10:00:00,Electronics,134977.85,pending
19697,166601,2025-11-13 07:00:00,Books,100836.07,unknown
34635,172603,2026-01-24 17:00:00,Sports,14295.64,returned
38917,215418,2026-06-20 00:00:00,Home,149178.46,completed
23841,119564,2026-04-04 12:00:00,Beauty,17517.79,completed
8976,155977,2025-03-31 00:00:00,Electronics,144426.19,pending
2048,211424,2025-11-30 13:00:00,Books,138702.81,completed
27536,144552,2025-05-03 22:00:00,Books,66372.34,returned
23129,168173,2025-12-12 18:00:00,Books,23057.02,completed
1579,177366,2026-03-15 20:00:00,Sports,112725.74,unknown
16903,182466,2026-04-28 16:00:00,Books,68013.45,completed
20235,167157,2025-09-21 13:00:00,Beauty,142097.09,pending
9423,177296,2026-01-20 17:00:00,Clothing,43123.44,cancelled
37759,120805,2025-07-17 03:00:00,Books,44075.28,completed
10051,193420,2025-07-20 14:00:00,Clothing,149887.49,unknown
31741,180689,2025-06-22 21:00:00,Home,40948.62,completed
17725,158802,2026-03-08 14:00:00,Clothing,17618.74,completed
28740,125602,2025-08-02 01:00:00,Clothing,118295.22,completed
12194,136697,2025-10-08 02:00:00,Home,70084.22,cancelled
8463,108755,2026-04-03 21:00:00,Sports,45595.72,completed
18154,212273,2026-03-16 07:00:00,Electronics,134681.62,completed
28608,106854,2025-11-08 22:00:00,Clothing,135373.65,completed
11187,144386,2026-03-03 06:00:00,Beauty,40207.94,pending
33825,208968,2026-05-29 01:00:00,Books,113063.88,cancelled
17444,186499,2025-02-05 07:00:00,Clothing,144317.91,completed
17248,133934,2026-03-03 18:00:00,Electronics,65210.74,pending
35732,199780,2025-03-31 06:00:00,Home,109760.86,unknown
28344,162562,2026-01-15 10:00:00,Home,123087.07,completed
27238,119501,2025-04-21 23:00:00,Clothing,53688.02,unknown
11756,183518,2025-12-04 06:00:00,Home,72641.83,completed
20074,113296,2025-06-07 03:00:00,Books,2824.01,completed
29189,176241,2025-12-06 19:00:00,Beauty,50554.19,completed
4034,110213,2025-09-03 11:00:00,Clothing,116398.2,pending
37257,158208,2025-11-19 01:00:00,Home,38166.42,completed
16002,124185,2026-06-19 15:00:00,Books,127342.54,cancelled
28843,197735,2025-07-24 23:00:00,Electronics,140617.83,returned
36040,179796,2026-02-17 04:00:00,Electronics,108442.52,unknown
36148,209265,2025-05-25 17:00:00,Home,52837.84,pending
11049,140068,2026-07-29 20:00:00,Home,129834.97,returned
17045,132845,2026-03-27 02:00:00,Clothing,23507.24,pending
34951,167794,2026-08-29 07:00:00,Home,47951.23,pending
37869,144379,2026-03-10 15:00:00,Beauty,14954.58,completed
34854,110046,2025-07-02 09:00:00,Beauty,130528.66,cancelled
35874,142410,2026-03-14 23:00:00,Clothing,5409.87,completed
10919,166836,2025-06-09 09:00:00,Home,92631.11,returned
22123,131462,2026-02-12 08:00:00,Home,8787.41,completed
8249,152738,2025-07-03 11:00:00,Sports,107767.8,pending
5256,109559,2025-11-18 14:00:00,Beauty,20170.56,cancelled
38296,104590,2026-08-03 23:00:00,Beauty,100528.8,cancelled
8693,170269,2026-02-12 22:00:00,Beauty,104379.37,returned
12647,194878,2026-06-10 19:00:00,Sports,8301.73,completed
27287,170944,2025-08-30 09:00:00,Home,83378.35,completed
15735,144431,2025-05-21 23:00:00,Sports,18591.18,completed
10777,177203,2025-03-22 09:00:00,Clothing,50922.89,completed
39335,219794,2025-05-19 10:00:00,Home,30222.36,completed
17563,178679,2026-01-09 00:00:00,Books,67001.71,returned
21702,103451,2025-06-13 01:00:00,Beauty,100653.63,unknown
8458,156349,2025-09-15 15:00:00,Beauty,41260.99,cancelled
16673,217500,2026-02-27 09:00:00,Sports,9946.87,completed
6167,104266,2025-08-10 08:00:00,Sports,17068.6,completed
2856,169576,2026-03-20 00:00:00,Electronics,96004.62,completed
4772,195086,2025-06-05 00:00:00,Clothing,69488.13,pending
10197,143679,2025-07-20 15:00:00,Sports,104760.42,completed
10080,210588,2025-07-19 15:00:00,Beauty,31417.41,completed
12907,142948,2026-01-22 04:00:00,Clothing,86207.44,unknown
16412,136035,2025-07-30 03:00:00,Beauty,67373.46,completed
22567,199721,2026-05-15 23:00:00,Home,124490.95,completed
30593,201695,2026-06-03 03:00:00,Electronics,50033.85,unknown
5685,138274,2025-06-30 23:00:00,Beauty,138402.4,cancelled
38411,188710,2026-01-15 05:00:00,Home,103969.41,completed
25557,134838,2026-01-16 10:00:00,Books,141882.7,pending
28030,166192,2025-10-07 17:00:00,Home,122700.56,returned
17339,208215,2026-02-13 04:00:00,Beauty,80164.77,returned
20988,180691,2025-03-21 21:00:00,Beauty,50349.87,returned
23947,101086,2025-11-09 22:00:00,Beauty,81770.13,completed
34273,111944,2026-04-30 13:00:00,Home,734.84,completed
20931,215619,2025-12-13 02:00:00,Clothing,19911.58,returned
29743,107365,2026-04-21 02:00:00,Books,105553.75,unknown
19510,197286,2025-03-03 10:00:00,Sports,109344.09,pending
3532,119137,2025-02-11 18:00:00,Beauty,43716.02,completed
15488,126373,2025-07-03 08:00:00,Home,57778.06,returned
23165,172778,2025-07-19 18:00:00,Beauty,103001.54,returned
13125,122076,2025-11-06 09:00:00,Clothing,136352.31,completed
23498,213922,2025-06-12 05:00:00,Sports,123824.58,completed
1308,217949,2025-10-07 09:00:00,Home,121688.73,returned
37006,128662,2025-06-13 09:00:00,Home,120122.62,pending
16011,178631,2026-05-17 20:00:00,Electronics,149091.63,completed
20152,157279,2025-04-25 21:00:00,Sports,6827.76,completed
1996,129563,2025-07-29 06:00:00,Sports,122460.49,completed
8988,168998,2025-08-30 01:00:00,Clothing,63689.52,completed
9274,154338,2025-11-18 13:00:00,Beauty,9698.64,completed
27504,220580,2025-05-23 15:00:00,Home,135786.15,completed
27722,215750,2025-04-02 09:00:00,Beauty,115027.61,completed
32680,200907,2026-05-16 00:00:00,Home,104529.62,completed
30180,184660,2025-10-18 08:00:00,Home,137198.49,completed
33773,164516,2025-12-17 01:00:00,Clothing,82413.19,completed
21339,163246,2025-12-15 19:00:00,Sports,24751.72,completed
5451,128790,2025-02-01 06:00:00,Home,39176.47,completed
22051,165815,2026-04-03 12:00:00,Sports,102083.56,completed
5811,130222,2026-06-18 11:00:00,Home,46364.0,unknown
35645,144325,2026-08-05 22:00:00,Beauty,57573.48,unknown
11350,110901,2025-02-12 00:00:00,Home,148054.3,returned
4875,138802,2026-02-03 15:00:00,Clothing,67307.7,returned
30837,198936,2025-09-26 10:00:00,Clothing,37548.83,cancelled
28206,115609,2025-08-09 04:00:00,Beauty,50928.11,pending
6356,119103,2025-03-03 12:00:00,Sports,7391.97,completed
17040,148470,2026-02-10 10:00:00,Sports,25116.77,cancelled
20799,185167,2025-01-21 08:00:00,Clothing,50789.05,returned
38204,109031,2025-11-28 08:00:00,Electronics,137297.6,completed
32975,199562,2025-12-12 18:00:00,Beauty,45300.72,pending
15001,102492,2025-04-20 16:00:00,Sports,65509.93,unknown
16229,150664,2026-03-10 09:00:00,Beauty,120862.64,completed
16188,122245,2026-04-03 15:00:00,Electronics,93364.42,completed
27048,134791,2026-02-26 21:00:00,Beauty,66917.72,cancelled
31030,101585,2025-07-25 11:00:00,Books,118810.58,pending
7625,137066,2025-07-13 02:00:00,Sports,119673.86,completed
6080,206711,2025-02-20 19:00:00,Clothing,3943.07,completed
16323,101207,2025-04-27 04:00:00,Books,104272.94,returned
33554,104768,2026-07-08 14:00:00,Electronics,20648.0,completed
36611,191236,2025-01-28 16:00:00,Beauty,72093.99,completed
11813,174777,2025-08-01 00:00:00,Home,78191.71,completed
23184,121845,2025-12-24 23:00:00,Books,54778.72,completed
30394,106124,2026-03-12 06:00:00,Clothing,110528.3,completed
36541,187799,2026-05-08 08:00:00,Beauty,136437.76,completed
12413,180545,2025-09-21 10:00:00,Beauty,122478.66,completed
19742,102831,2025-03-23 19:00:00,Home,118103.18,returned
17417,215785,2026-02-22 04:00:00,Clothing,88223.77,returned
28944,137099,2026-07-23 02:00:00,Clothing,101636.35,completed
5803,142709,2025-09-15 16:00:00,Electronics,64723.57,unknown
3403,216018,2025-10-17 07:00:00,Electronics,26146.71,cancelled
33365,214683,2025-03-24 11:00:00,Books,2203.2,returned
23407,100534,2025-04-17 13:00:00,Clothing,89752.06,unknown
749,218001,2025-08-13 18:00:00,Clothing,56176.89,completed
29519,220581,2025-07-25 12:00:00,Electronics,114594.36,cancelled
31594,187834,2026-06-05 16:00:00,Electronics,59008.85,pending
22732,132370,2026-08-23 15:00:00,Electronics,30042.23,completed
251,193171,2026-06-02 22:00:00,Clothing,18705.8,completed
843,180419,2026-04-18 02:00:00,Clothing,72966.09,cancelled
38757,205911,2025-06-17 20:00:00,Clothing,26716.8,returned
20452,166987,2026-02-20 01:00:00,Electronics,37199.02,returned
32584,215400,2026-06-18 18:00:00,Home,20020.65,completed
7310,199341,2025-05-28 04:00:00,Electronics,60930.93,returned
13731,105159,2025-06-29 12:00:00,Clothing,121469.47,completed
10820,109313,2025-05-01 05:00:00,Sports,21747.25,completed
14652,123928,2025-06-12 11:00:00,Home,15882.55,returned
32080,168012,2025-03-16 02:00:00,Clothing,140518.64,cancelled
4464,141438,2025-07-04 03:00:00,Sports,127909.73,returned
18829,200815,2025-06-26 08:00:00,Clothing,112106.81,unknown
12981,193159,2025-10-06 00:00:00,Electronics,28706.46,completed
784,149630,2025-04-22 05:00:00,Home,129920.81,completed
8081,186981,2025-04-08 22:00:00,Sports,70217.03,unknown
9325,145734,2025-04-30 03:00:00,Sports,138578.42,unknown
18679,133485,2025-04-19 18:00:00,Books,69544.77,unknown
36653,220582,2025-03-09 07:00:00,Home,88967.63,completed
4570,144091,2025-06-24 22:00:00,Clothing,87499.75,pending
22750,203199,2026-05-19 12:00:00,Books,44197.13,cancelled
27804,220583,2026-05-12 14:00:00,Electronics,69457.69,completed
18303,111503,2025-06-03 11:00:00,Electronics,46510.4,cancelled
34592,188004,2025-10-04 23:00:00,Beauty,3601.23,unknown
7452,217936,2025-05-19 17:00:00,Electronics,102355.47,returned
29386,119484,2025-09-06 02:00:00,Clothing,76858.33,completed
31582,186975,2025-07-24 13:00:00,Electronics,102814.49,completed
36650,196497,2026-04-22 23:00:00,Home,132823.01,unknown
35278,117764,2025-04-15 06:00:00,Books,145334.86,unknown
4032,155062,2026-06-22 02:00:00,Sports,21718.0,completed
24648,152269,2025-12-19 09:00:00,Sports,94488.89,completed
2679,104064,2025-10-05 10:00:00,Sports,51147.54,unknown
33905,162859,2026-07-27 21:00:00,Home,31660.07,pending
11615,175863,2025-10-11 16:00:00,Beauty,66771.62,completed
20398,165040,2025-04-19 19:00:00,Home,91147.07,completed
24242,191477,2026-09-11 07:00:00,Beauty,27013.31,completed
38,140564,2025-11-23 18:00:00,Beauty,134892.59,completed
35373,175286,2026-08-21 19:00:00,Sports,17573.64,returned
20972,143914,2025-01-30 18:00:00,Beauty,1540.08,completed
823,175872,2025-12-18 07:00:00,Clothing,56326.33,returned
15693,114263,2025-07-13 20:00:00,Sports,34118.32,returned
13942,150743,2025-08-17 04:00:00,Electronics,111249.31,completed
7409,106445,2026-05-21 12:00:00,Clothing,13797.45,completed
22170,155234,2026-02-10 04:00:00,Beauty,69515.13,cancelled
6132,156308,2026-02-25 22:00:00,Electronics,55604.78,completed
13854,220584,2025-07-12 01:00:00,Beauty,16966.28,returned
37481,191220,2025-08-28 08:00:00,Electronics,45821.57,returned
25858,117045,2026-02-20 06:00:00,Sports,136823.56,completed
12938,216334,2025-08-08 01:00:00,Books,94173.21,unknown
39733,151216,2026-02-14 07:00:00,Home,32698.48,completed
37520,141886,2026-06-01 13:00:00,Beauty,111356.12,completed
101,125542,2026-04-07 18:00:00,Electronics,80274.98,completed
25704,212111,2025-07-31 11:00:00,Electronics,49128.43,unknown
23118,111155,2025-04-17 20:00:00,Clothing,58202.61,unknown
31602,118060,2025-05-08 10:00:00,Books,25062.34,unknown
5756,129951,2025-10-30 08:00:00,Clothing,3284.86,completed
26529,114120,2026-04-06 09:00:00,Sports,32294.48,completed
26984,158047,2025-04-18 17:00:00,Sports,129603.73,completed
1516,196722,2025-04-09 22:00:00,Electronics,7289.15,completed
37439,205016,2025-11-21 12:00:00,Clothing,10612.18,unknown
13203,212786,2025-04-11 23:00:00,Books,131953.64,cancelled
16168,151747,2025-04-14 01:00:00,Home,50100.76,completed
24548,125033,2026-01-14 02:00:00,Electronics,88816.56,completed
24331,156738,2026-07-09 23:00:00,Clothing,103192.99,completed
30413,107917,2025-09-16 11:00:00,Home,130801.27,cancelled
12906,163602,2025-06-04 18:00:00,Electronics,8322.17,completed
31513,205999,2025-03-21 16:00:00,Electronics,135010.48,returned
3715,184882,2025-09-09 09:00:00,Clothing,60319.96,pending
39735,154542,2025-12-10 10:00:00,Clothing,53144.92,pending
5028,130984,2025-11-06 02:00:00,Home,132424.93,completed
23064,107256,2026-05-25 00:00:00,Books,7934.59,completed
18812,132999,2026-01-22 19:00:00,Beauty,24403.47,completed
